"id","code","name","units_id","std","model","material","design","weight","length","wide","deth","remark","expiredate","persons_id_upd","update_ip","created_at","updated_at","datascale","classlists_id"
21803,T2526,T2526name,85,テスト,"1",品目material5,品目design5,0.00,0.000000,1.00,0.000000,品目remark5,2099-12-31,0,,2014-04-19 10:19:08,2014-04-19 10:19:08,0,1
21804,T2527,T2527name,85,テスト,"1",品目material1,品目design1,0.00,0.000000,1.00,0.000000,品目remark1,2099-12-31,0,,2014-04-19 10:19:08,2014-04-19 10:19:08,0,1
21805,T2528,T2528name,85,テスト,"1",品目material2,品目design2,0.00,0.000000,1.00,0.000000,品目remark2,2099-12-31,0,,2014-04-19 10:19:08,2014-04-19 10:19:08,0,1
21806,T2529,T2529name,85,テスト,"1",品目material3,品目design3,0.00,0.000000,1.00,0.000000,品目remark3,2099-12-31,0,,2014-04-19 10:19:08,2014-04-19 10:19:08,0,1
21807,T2530,T2530name,85,テスト,"1",品目material4,品目design4,0.00,0.000000,1.00,0.000000,品目remark4,2099-12-31,0,,2014-04-19 10:19:08,2014-04-19 10:19:08,0,1
21808,T2531,T2531name,85,テスト,"1",品目material5,品目design5,0.00,0.000000,1.00,0.000000,品目remark5,2099-12-31,0,,2014-04-19 10:19:08,2014-04-19 10:19:08,0,1
21809,T2532,T2532name,85,aaaaaaaa,"1",品目material5,,0.00,0.000000,1.00,0.000000,品目remark5,2099-12-31,0,,2014-04-19 10:19:08,2014-04-19 10:19:08,0,1
21810,T2533,T2533name,85,aaaaaaaa,"1",品目material5,,0.00,0.000000,1.00,0.000000,品目remark5,2099-12-31,0,,2014-04-19 10:19:08,2014-04-19 10:19:08,0,1
21811,T2534,T2534name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,品目remark5,2099-12-31,0,,2014-04-19 10:19:08,2014-04-19 10:19:08,0,1
21812,T2535,T2535name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,aa,2099-12-31,0,,2014-04-19 10:19:08,2014-04-19 10:19:08,0,1
21813,T2536,T2536name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:08,2014-04-19 10:19:08,0,1
21814,T2537,T2537name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:08,2014-04-19 10:19:08,0,1
21815,T2538,T2538name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:08,2014-04-19 10:19:08,0,1
21816,T2539,T2539name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:08,2014-04-19 10:19:08,0,1
21817,T2540,T2540name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:08,2014-04-19 10:19:08,0,1
21818,T2541,T2541name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:08,2014-04-19 10:19:08,0,1
21819,T2542,T2542name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:08,2014-04-19 10:19:08,0,1
21820,T2543,T2543name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:08,2014-04-19 10:19:08,0,1
21821,T2544,T2544name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:08,2014-04-19 10:19:08,0,1
21822,T2545,T2545name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:08,2014-04-19 10:19:08,0,1
21823,T2546,T2546name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:08,2014-04-19 10:19:08,0,1
21824,T2547,T2547name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:08,2014-04-19 10:19:08,0,1
21825,T2548,T2548name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:08,2014-04-19 10:19:08,0,1
21826,T2549,T2549name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:08,2014-04-19 10:19:08,0,1
21827,T2550,T2550name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:08,2014-04-19 10:19:08,0,1
21828,T2551,T2551name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:09,2014-04-19 10:19:09,0,1
21829,T2552,T2552name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:09,2014-04-19 10:19:09,0,1
21830,T2553,T2553name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:09,2014-04-19 10:19:09,0,1
21831,T2554,T2554name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:09,2014-04-19 10:19:09,0,1
21832,T2555,T2555name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:09,2014-04-19 10:19:09,0,1
21833,T2556,T2556name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:09,2014-04-19 10:19:09,0,1
21834,T2557,T2557name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:09,2014-04-19 10:19:09,0,1
21835,T2558,T2558name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:09,2014-04-19 10:19:09,0,1
21836,T2559,T2559name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:09,2014-04-19 10:19:09,0,1
21837,T2560,T2560name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:09,2014-04-19 10:19:09,0,1
21838,T2561,T2561name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:09,2014-04-19 10:19:09,0,1
21839,T2562,T2562name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:09,2014-04-19 10:19:09,0,1
21840,T2563,T2563name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:09,2014-04-19 10:19:09,0,1
21841,T2564,T2564name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:09,2014-04-19 10:19:09,0,1
21842,T2565,T2565name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:09,2014-04-19 10:19:09,0,1
21843,T2566,T2566name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:09,2014-04-19 10:19:09,0,1
21844,T2567,T2567name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:09,2014-04-19 10:19:09,0,1
21845,T2568,T2568name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:09,2014-04-19 10:19:09,0,1
21846,T2569,T2569name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:09,2014-04-19 10:19:09,0,1
21847,T2570,T2570name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:09,2014-04-19 10:19:09,0,1
21848,T2571,T2571name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:09,2014-04-19 10:19:09,0,1
21849,T2572,T2572name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:09,2014-04-19 10:19:09,0,1
21850,T2573,T2573name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:09,2014-04-19 10:19:09,0,1
21851,T2574,T2574name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:09,2014-04-19 10:19:09,0,1
21852,T2575,T2575name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:09,2014-04-19 10:19:09,0,1
21853,T2576,T2576name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:09,2014-04-19 10:19:09,0,1
21854,T2577,T2577name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:09,2014-04-19 10:19:09,0,1
21855,T2578,T2578name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:09,2014-04-19 10:19:09,0,1
21856,T2579,T2579name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:09,2014-04-19 10:19:09,0,1
21857,T2580,T2580name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:09,2014-04-19 10:19:09,0,1
21858,T2581,T2581name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:09,2014-04-19 10:19:09,0,1
21859,T2582,T2582name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:09,2014-04-19 10:19:09,0,1
21860,T2583,T2583name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:09,2014-04-19 10:19:09,0,1
21861,T2584,T2584name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:09,2014-04-19 10:19:09,0,1
21862,T2585,T2585name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:09,2014-04-19 10:19:09,0,1
21863,T2586,T2586name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:09,2014-04-19 10:19:09,0,1
21864,T2587,T2587name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:10,2014-04-19 10:19:10,0,1
21865,T2588,T2588name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:10,2014-04-19 10:19:10,0,1
21866,T2589,T2589name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:10,2014-04-19 10:19:10,0,1
21867,T2590,T2590name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:10,2014-04-19 10:19:10,0,1
21868,T2591,T2591name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:10,2014-04-19 10:19:10,0,1
21869,T2592,T2592name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:10,2014-04-19 10:19:10,0,1
21870,T2593,T2593name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:10,2014-04-19 10:19:10,0,1
21871,T2594,T2594name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:10,2014-04-19 10:19:10,0,1
21872,T2595,T2595name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:10,2014-04-19 10:19:10,0,1
21873,T2596,T2596name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:10,2014-04-19 10:19:10,0,1
21874,T2597,T2597name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:10,2014-04-19 10:19:10,0,1
21875,T2598,T2598name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:10,2014-04-19 10:19:10,0,1
21876,T2599,T2599name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:10,2014-04-19 10:19:10,0,1
21877,T2600,T2600name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:10,2014-04-19 10:19:10,0,1
21878,T2601,T2601name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:10,2014-04-19 10:19:10,0,1
21879,T2602,T2602name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:10,2014-04-19 10:19:10,0,1
21880,T2603,T2603name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:10,2014-04-19 10:19:10,0,1
21881,T2604,T2604name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:10,2014-04-19 10:19:10,0,1
21882,T2605,T2605name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:10,2014-04-19 10:19:10,0,1
21883,T2606,T2606name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:10,2014-04-19 10:19:10,0,1
21884,T2607,T2607name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:10,2014-04-19 10:19:10,0,1
21885,T2608,T2608name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:10,2014-04-19 10:19:10,0,1
21886,T2609,T2609name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:10,2014-04-19 10:19:10,0,1
21887,T2610,T2610name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:10,2014-04-19 10:19:10,0,1
21888,T2611,T2611name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:10,2014-04-19 10:19:10,0,1
21889,T2612,T2612name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:10,2014-04-19 10:19:10,0,1
21890,T2613,T2613name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:10,2014-04-19 10:19:10,0,1
21891,T2614,T2614name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:10,2014-04-19 10:19:10,0,1
21892,T2615,T2615name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:10,2014-04-19 10:19:10,0,1
21893,T2616,T2616name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:10,2014-04-19 10:19:10,0,1
21894,T2617,T2617name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:10,2014-04-19 10:19:10,0,1
21895,T2618,T2618name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:10,2014-04-19 10:19:10,0,1
21896,T2619,T2619name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:10,2014-04-19 10:19:10,0,1
21897,T2620,T2620name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:10,2014-04-19 10:19:10,0,1
21898,T2621,T2621name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:10,2014-04-19 10:19:10,0,1
21899,T2622,T2622name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:10,2014-04-19 10:19:10,0,1
21900,T2623,T2623name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:11,2014-04-19 10:19:11,0,1
21901,T2624,T2624name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:11,2014-04-19 10:19:11,0,1
21902,T2625,T2625name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:11,2014-04-19 10:19:11,0,1
21903,T2626,T2626name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:11,2014-04-19 10:19:11,0,1
21904,T2627,T2627name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:11,2014-04-19 10:19:11,0,1
21905,T2628,T2628name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:11,2014-04-19 10:19:11,0,1
21906,T2629,T2629name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:11,2014-04-19 10:19:11,0,1
21907,T2630,T2630name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:11,2014-04-19 10:19:11,0,1
21908,T2631,T2631name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:11,2014-04-19 10:19:11,0,1
21909,T2632,T2632name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:11,2014-04-19 10:19:11,0,1
21910,T2633,T2633name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:11,2014-04-19 10:19:11,0,1
21911,T2634,T2634name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:11,2014-04-19 10:19:11,0,1
21912,T2635,T2635name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:11,2014-04-19 10:19:11,0,1
21913,T2636,T2636name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:11,2014-04-19 10:19:11,0,1
21914,T2637,T2637name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:11,2014-04-19 10:19:11,0,1
21915,T2638,T2638name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:11,2014-04-19 10:19:11,0,1
21916,T2639,T2639name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:11,2014-04-19 10:19:11,0,1
21917,T2640,T2640name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:11,2014-04-19 10:19:11,0,1
21918,T2641,T2641name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:11,2014-04-19 10:19:11,0,1
21919,T2642,T2642name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:11,2014-04-19 10:19:11,0,1
21920,T2643,T2643name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:11,2014-04-19 10:19:11,0,1
21921,T2644,T2644name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:11,2014-04-19 10:19:11,0,1
21922,T2645,T2645name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:11,2014-04-19 10:19:11,0,1
21923,T2646,T2646name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:11,2014-04-19 10:19:11,0,1
21924,T2647,T2647name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:11,2014-04-19 10:19:11,0,1
21925,T2648,T2648name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:11,2014-04-19 10:19:11,0,1
21926,T2649,T2649name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:11,2014-04-19 10:19:11,0,1
21927,T2650,T2650name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:11,2014-04-19 10:19:11,0,1
21928,T2651,T2651name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:11,2014-04-19 10:19:11,0,1
21929,T2652,T2652name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:11,2014-04-19 10:19:11,0,1
21930,T2653,T2653name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:11,2014-04-19 10:19:11,0,1
21931,T2654,T2654name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:11,2014-04-19 10:19:11,0,1
21932,T2655,T2655name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:11,2014-04-19 10:19:11,0,1
21933,T2656,T2656name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:11,2014-04-19 10:19:11,0,1
21934,T2657,T2657name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:11,2014-04-19 10:19:11,0,1
21935,T2658,T2658name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:11,2014-04-19 10:19:11,0,1
21936,T2659,T2659name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:11,2014-04-19 10:19:11,0,1
21937,T2660,T2660name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:11,2014-04-19 10:19:11,0,1
21938,T2661,T2661name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:11,2014-04-19 10:19:11,0,1
21939,T2662,T2662name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:11,2014-04-19 10:19:11,0,1
21940,T2663,T2663name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:12,2014-04-19 10:19:12,0,1
21941,T2664,T2664name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:12,2014-04-19 10:19:12,0,1
21942,T2665,T2665name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:12,2014-04-19 10:19:12,0,1
21943,T2666,T2666name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:12,2014-04-19 10:19:12,0,1
21944,T2667,T2667name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:12,2014-04-19 10:19:12,0,1
21945,T2668,T2668name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:12,2014-04-19 10:19:12,0,1
21946,T2669,T2669name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:12,2014-04-19 10:19:12,0,1
21947,T2670,T2670name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:12,2014-04-19 10:19:12,0,1
21948,T2671,T2671name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:12,2014-04-19 10:19:12,0,1
21949,T2672,T2672name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:12,2014-04-19 10:19:12,0,1
21950,T2673,T2673name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:12,2014-04-19 10:19:12,0,1
21951,T2674,T2674name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:12,2014-04-19 10:19:12,0,1
21952,T2675,T2675name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:12,2014-04-19 10:19:12,0,1
21953,T2676,T2676name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:12,2014-04-19 10:19:12,0,1
21954,T2677,T2677name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:12,2014-04-19 10:19:12,0,1
21955,T2678,T2678name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:12,2014-04-19 10:19:12,0,1
21956,T2679,T2679name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:12,2014-04-19 10:19:12,0,1
21957,T2680,T2680name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:12,2014-04-19 10:19:12,0,1
21958,T2681,T2681name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:12,2014-04-19 10:19:12,0,1
21959,T2682,T2682name,85,テスト,"1",品目material5,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-19 10:19:12,2014-04-19 10:19:12,0,1
