"ID","POBJECTS_ID_FLD","FTYPE","FIELDLENGTH","DATASCALE","REMARK","PERSONS_ID_UPD","UPDATE_IP","CREATED_AT","EXPIREDATE","UPDATED_AT","DATAPRECISION","SEQNO","CONTENTS"
4162,13042,"number",0,0,,0,"127.0.0.1",2015/08/29 22:06:23,2099/12/31,2015/08/29 22:06:23,0,0,"undefined"
4163,13044,"number",0,0,,0,"127.0.0.1",2015/08/29 22:06:34,2099/12/31,2015/08/29 22:06:34,0,0,"undefined"
4164,13043,"number",0,0,,0,"127.0.0.1",2015/08/29 22:07:06,2099/12/31,2015/08/29 22:07:06,0,0,"undefined"
4201,13382,"number",22,0," from oracle",0,"127.0.0.1",2015/09/02 20:36:35,2099/12/31,2015/09/19 12:31:25.253,0,3,"undefined"
4241,13443,"varchar2",100,0,,0,"127.0.0.1",2015/09/12 9:53:51,2099/12/31,2015/09/19 12:24:44.292,0,11,"ユニークkeyの一部であること。
codeのレングスの長い版"
4261,13482,"varchar2",50,0,,0,"127.0.0.1",2015/09/13 11:01:56,2099/12/31,2015/09/13 11:01:56,0,0,"mkord抽出用"
4265,13484,"varchar2",100,0,,0,"127.0.0.1",2015/09/13 11:15:30,2099/12/31,2015/09/13 11:15:30,0,0,
4267,13486,"varchar2",100,0,,0,"127.0.0.1",2015/09/13 11:18:02,2099/12/31,2015/09/13 11:18:02,0,0,
4268,13485,"varchar2",100,0,,0,"127.0.0.1",2015/09/13 11:18:54,2099/12/31,2015/09/13 11:18:54,0,0,"undefined"
4270,13487,"varchar2",50,0,,0,"127.0.0.1",2015/09/13 11:39:08,2099/12/31,2015/09/13 11:48:19.872,0,0,"mkords用"
4276,13494,"varchar2",50,0,,0,"127.0.0.1",2015/09/13 11:49:48,2099/12/31,2015/09/13 11:49:48,0,0,"mkords用"
4277,13495,"varchar2",50,0,,0,"127.0.0.1",2015/09/13 11:50:21,2099/12/31,2015/09/13 11:50:21,0,0,"mkords用"
4278,13496,"varchar2",100,0,,0,"127.0.0.1",2015/09/13 11:51:02,2099/12/31,2015/09/13 11:51:02,0,0,"mkords"
4280,13497,"varchar2",100,0,,0,"127.0.0.1",2015/09/13 11:52:03,2099/12/31,2015/09/13 11:52:03,0,0,"mkords"
4282,13498,"varchar2",100,0,,0,"127.0.0.1",2015/09/13 11:53:14,2099/12/31,2015/09/13 11:53:14,0,0,"mkords"
4283,13499,"varchar2",50,0,,0,"127.0.0.1",2015/09/13 12:01:40,2099/12/31,2015/09/13 12:01:40,0,0,"mkord"
4284,13500,"varchar2",100,0," from oracle",0,"127.0.0.1",2015/09/13 12:02:34,2099/12/31,2015/09/13 12:02:34,0,0,"mkords"
4285,13501,"varchar2",50,0,,0,"127.0.0.1",2015/09/13 12:05:58,2099/12/31,2015/09/13 12:07:18.947,0,0,"mkords"
4286,13503,"varchar2",50,0,,0,"127.0.0.1",2015/09/13 12:06:47,2099/12/31,2015/09/13 12:06:47,0,0,"mkords"
4287,13502,"varchar2",50,0,,0,"127.0.0.1",2015/09/13 12:07:47,2099/12/31,2015/09/13 12:07:47,0,0,"mkords"
4288,13504,"varchar2",100,0," from oracle",0,"127.0.0.1",2015/09/13 12:08:48,2099/12/31,2015/09/13 12:08:48,0,0,"mkords "
4289,13505,"varchar2",100,0," from oracle",0,"127.0.0.1",2015/09/13 12:09:04,2099/12/31,2015/09/13 12:09:04,0,0,"mkords "
4290,13506,"varchar2",100,0," from oracle",0,"127.0.0.1",2015/09/13 12:09:17,2099/12/31,2015/09/13 12:09:17,0,0,"mkords "
4301,13523,"char",1,0," from oracle",0,"127.0.0.1",2015/09/13 21:43:16,2099/12/31,2017/08/11 22:04:28,0,0,"金型装置に関して
M:手動で消費 又は装置で使用後戻し(手動)
A:自動で消費　又は装置で使用後戻し(自動)
消費財に対して
ORD:親品目のオーダのための子の在庫は必須
ACT:親品目の完成・受入のための子の在庫は必須
sod:自身の品目の(出庫)オーダのための自身の在庫は必須
sac:自身の品目の実行のための自身の在庫は必須"
4303,13524,"char",1,0,,0,"127.0.0.1",2015/09/13 22:26:17,2099/12/31,2016/12/04 20:41:44,0,1,",0:直下のみ手配
nil,1:すべての階層の子部品すべて手配。"
4304,13526,"varchar2",50,0,,0,"127.0.0.1",2015/09/14 20:22:28,2099/12/31,2015/09/14 20:22:28,0,0,"mkords"
4305,13527,"varchar2",50,0,,0,"127.0.0.1",2015/09/14 20:22:40,2099/12/31,2015/09/14 20:22:40,0,0,"mkords"
4306,13528,"varchar2",100,0," from oracle",0,"127.0.0.1",2015/09/14 20:24:35,2099/12/31,2015/09/14 20:24:35,0,0,"mkords "
4307,13529,"varchar2",100,0," from oracle",0,"127.0.0.1",2015/09/14 20:24:43,2099/12/31,2015/09/14 20:24:43,0,0,"mkords "
4321,13541,"varchar2",30,0," ",0,"127.0.0.1",2015/09/18 17:04:14,2099/12/31,2015/09/18 17:04:14,0,0,"trndetailsのtree構造の親"
4323,13543,"varchar2",42,0,,0,"127.0.0.1",2015/09/18 17:49:13,2099/12/31,2015/09/18 17:49:13,0,0,"検索用"
4326,13547,"varchar2",18,0,,0,"127.0.0.1",2015/09/18 17:51:51,2099/12/31,2015/09/18 17:51:51,0,0,"mkxxxxででレコードの選択に使用
データ抽出に使用するので、タイプはvarchar"
4345,13648,"number",22,0,,0,"127.0.0.1",2015/09/21 18:17:48,2099/12/31,2015/09/21 18:17:48,0,3,"undefined"
4347,13649,"number",22,0,,0,"127.0.0.1",2015/09/21 18:21:40,2099/12/31,2015/09/21 18:21:40,0,3,"undefined"
4381,13781,"number",22,4," from oracle",0,"127.0.0.1",2015/09/28 20:55:47,2099/12/31,2015/09/28 20:55:47,18,0,"残数"
4382,13782,"number",22,0," from oracle",0,"127.0.0.1",2015/09/28 20:56:24,2099/12/31,2015/10/03 21:11:06.957,0,0,"ケースの残数　整数であること"
4401,13905,"varchar2",50,0,,0,"127.0.0.1",2015/10/07 1:14:40,2099/12/31,2015/10/07 1:14:40,0,0,"入荷時、出庫時の荷姿
units_idとの整合性はない。
例　段ボール　30*40*20"
4402,13907,"number",0,0,,0,"127.0.0.1",2015/10/08 11:33:23,2099/12/31,2015/10/08 11:33:23,0,0,
4403,13909,"varchar2",20,0,,0,"127.0.0.1",2015/10/08 12:25:24,2099/12/31,2015/10/08 12:25:24,0,0,"箱タイプ　例　ミカン箱"
4404,13910,"number",0,2,,0,"127.0.0.1",2015/10/08 20:42:56,2099/12/31,2015/10/08 20:42:56,7,0,"縦"
4405,13919,"number",0,2,,0,"127.0.0.1",2015/10/08 21:22:10,2099/12/31,2015/10/08 21:22:10,7,0,"外寸縦"
4406,13920,"number",0,2,,0,"127.0.0.1",2015/10/08 21:22:48,2099/12/31,2015/10/08 21:22:48,7,0,"外寸横"
4407,13921,"number",0,2,,0,"127.0.0.1",2015/10/08 21:23:34,2099/12/31,2015/10/08 21:23:34,7,0,"外寸高さ"
4408,13922,"number",0,0,,0,"127.0.0.1",2015/10/08 21:25:07,2099/12/31,2015/10/08 21:25:07,0,0,"boxの単位"
4409,13923,"number",0,0,,0,"127.0.0.1",2015/10/08 21:26:00,2099/12/31,2015/10/08 21:26:00,0,0,"外観boxの単位"
4410,13956,"number",0,0,,0,"127.0.0.1",2015/10/09 20:55:12,2099/12/31,2015/10/09 20:55:12,0,0,"boxの単位"
4421,14186,"number",38,0,,0,"127.0.0.1",2015/10/21 10:20:31,2099/12/31,2016/05/30 20:22:55,0,0,"引当て可能なプロジェクト"
4441,14245,"varchar2",40,0,,0,"127.0.0.1",2015/10/25 14:34:40,2099/12/31,2015/10/25 14:35:36,0,0,"xxxinoutsで使用
注文単位別key  ユニーク性は保証されない。 
一枚の注文書に複数の品目がある時、その注文書の識別key
"
4442,14246,"varchar2",40,0,,0,"127.0.0.1",2015/10/25 14:37:29,2099/12/31,2015/10/25 14:37:29,0,0,"xxxinputで使用
注文単位別key  ユニーク性は保証されない。 
一枚の注文書に複数の品目がある時、その注文書の識別key"
4461,14305,"number",0,0,,0,"127.0.0.1",2015/10/29 23:40:19,2099/12/31,2015/10/29 23:40:19,0,0,"undefined"
4462,14306,"number",0,0,,0,"127.0.0.1",2015/10/29 23:40:31,2099/12/31,2015/10/29 23:40:31,0,0,"undefined"
4481,7024,"char",1,0,,0,"127.0.0.1",2015/11/01 18:42:52,2099/12/31,2015/12/17 2:35:11,0,0,"　ORDS -->INSTS への分割まとめ
0:手動又は外部からのデータ取り込みでinsts作成
　　まとめと分解あり。
1:　ordsのCONFIRM=1の時　オーダと同時に作成
A:開始日がXX以内でordからinstsを作成
a:在庫にあり、XX以内なら作成。
　XX:autoinst_p

instsは外からので他の取り込みを、つまり
回答納期、現場での作業予定を取り込むケースと
自動出庫指示のケース等を想定。"
4482,14386,"number",22,0,,0,"127.0.0.1",2015/11/02 19:09:40,2099/12/31,2015/11/02 19:09:40,0,0,"destblnameのid"
4483,14387,"number",22,0,,0,"127.0.0.1",2015/11/02 19:12:27,2099/12/31,2015/11/02 19:12:27,0,0,
4484,14388,"varchar2",30,0," ",0,"127.0.0.1",2015/11/02 19:12:57,2099/12/31,2015/11/02 19:12:57,0,0,
4501,14660,"date",7,0," from oracle",0,"127.0.0.1",2015/11/23 9:43:01,2099/12/31,2015/11/23 9:43:01,0,0,"返品日"
4502,14661,"number",22,0," from oracle",0,"127.0.0.1",2015/11/23 10:01:48,2099/12/31,2015/11/23 10:01:48,0,3,"undefined"
4521,14727,"number",22,4,,0,"127.0.0.1",2015/11/25 21:05:36,2099/12/31,2015/11/25 21:05:36,0,0,"直接金額"
4542,14765,"char",2,0,,0,"127.0.0.1",2015/11/29 15:06:12,2099/12/31,2015/11/29 15:06:12,0,0,"まとめオーダフラグ
1バイト目
0:共通
1:受注毎
2:得意先毎
3:プロジェクト毎
4:プロジェクト毎+受注毎
5:納入先毎

2バイト目  予備　
　1バイト目と同じ
"
4543,14766,"char",1,0,,0,"127.0.0.1",2015/11/29 15:19:19,2099/12/31,2017/02/05 11:09:52,0,0,"nil,0: ""dummy""
 1:受入時units_id_case毎に在庫を管理する。
　 packnoを01,02,・・・・と順番に採番する。
   在庫の移動もpackno毎に行う"
4545,14769,"number",22,0," from oracle",0,"127.0.0.1",2015/12/01 0:11:35,2099/12/31,2015/12/01 0:11:59,0,0,"同一item_coseに複数の作業工程"
4561,14825,"char",1,0,,0,"127.0.0.1",2015/12/06 17:55:53,2099/12/31,2016/10/03 23:55:25,0,0,"nil,D 日単位のまとめ
W      週単位のまとめ
M      　月単位の纏め
m     該当オーダの先頭開始日開始日をもとに月単位に纏め
P 　親毎にまとめる。"
4581,14845,"number",3,0,,0,"127.0.0.1",2015/12/07 1:27:46,2099/12/31,2015/12/07 19:25:22,3,0,"instsを作成するときの、対象範囲期間　単位は日で固定"
4601,14850,"varchar2",30,0,,0,"127.0.0.1",2015/12/10 19:17:38,2099/12/31,2015/12/10 19:17:38,0,0,"グルーピングする親のテーブル名"
4621,14886,"number",2,0," from oracle",0,"127.0.0.1",2015/12/13 16:15:16,2099/12/31,2015/12/13 16:15:16,0,0,"0:prj_code dummyも引当て対象とする。
1:同一prjnos_idのみ引当ている。
2:同一親のprjnos_idで引き当てる。親が無いときは1と同じ"
4641,14906,"varchar2",50,0,,0,"127.0.0.1",2015/12/14 19:55:14,2099/12/31,2015/12/14 19:55:14,0,0,"業者、得意先の品目コード
itm_codeと同じときはdummyでもよい。"
4661,14925,"number",3,0,,0,"127.0.0.1",2015/12/15 22:19:46,2099/12/31,2016/08/27 20:13:09,3,0,"ordsを作成するときの、対象範囲期間　単位は日で固定"
4663,14928,"char",1,0," from oracle",0,"127.0.0.1",2015/12/15 23:52:02,2099/12/31,2015/12/15 23:59:37,0,0,"A:親のオーダーに従って子のオーダを自動作成
S:親のオーダーに従って子のオーダを自動作成し出庫する。(shpの時のみ有効）"
4682,15041,"char",1,0,,0,"127.0.0.1",2016/01/10 22:10:59,2099/12/31,2016/01/10 22:10:59,0,0,"dlvacts作成と同時にcustactsを作成。"
4683,15043,"varchar2",40,0,,0,"127.0.0.1",2016/01/10 22:36:02,2099/12/31,2016/01/10 22:36:02,0,0,"custinstでdlvordsを作成時使用
custordsで客先注文番号でユニークにならずcnoを使用できない時custordsでgnoを客先注文番号とする。
gno_ordsをcustactsに保持し照会時に使用。"
4701,15099,"timestamp(6)",0,0," from oracle",0,"127.0.0.1",2016/01/10 23:53:34,2099/12/31,2016/01/10 23:53:34,0,0,"売上日"
4703,15101,"timestamp(6)",0,0,,0,"127.0.0.1",2016/01/11 11:06:22,2099/12/31,2016/01/11 11:06:22,0,0,"入金日"
4721,15105,"varchar2",30,0,,0,"127.0.0.1",2016/01/12 20:42:30,2099/12/31,2016/01/12 20:42:30,0,0,"輸送業者の検索key"
4722,15218,"char",1,0,,0,"127.0.0.1",2016/01/13 20:10:56,2099/12/31,2016/01/13 20:11:48,0,0,"過剰出庫、入庫を許す許さない。
0,nil 許さない。
1:許す　ただし、金額は変わらず
2:許す　金額も増える。"
4741,15225,"varchar2",40,0," from oracle",0,"127.0.0.1",2016/01/17 10:02:41,2099/12/31,2016/01/17 10:02:41,0,0,"必須項目"
4744,15229,"varchar2",30,0,,0,"127.0.0.1",2016/01/19 20:32:04,2099/12/31,2016/01/19 20:32:04,0,0,"輸送業者の検索key"
4746,15230,"number",0,0,,0,"127.0.0.1",2016/01/19 21:56:45,2099/12/31,2016/01/19 21:56:45,2,0,"10:前月11日から当月10日まで
15,20・・・・後同様
88:当月
99:前月
0:当日
-1:売り上げ即請求"
4761,15385,"number",22,0," from oracle",0,"127.0.0.1",2016/04/03 17:59:40,2099/12/31,2016/04/03 17:59:40,0,3,"入金部署　billsで使用"
4781,15412,"number",0,0,,0,"127.0.0.1",2016/04/24 11:22:15,2099/12/31,2016/04/24 11:22:15,0,0,
4801,15414,"varchar2",4000,0,,0,"127.0.0.1",2016/04/25 21:35:59,2099/12/31,2016/04/25 21:35:59,0,0,"undefined"
4821,15489,"number",0,0,,0,"127.0.0.1",2016/05/10 22:42:26,2099/12/31,2016/05/10 22:42:26,0,0,"undefined"
4841,15525,"number",22,0," 　",0,"127.0.0.1",2016/05/15 19:45:56,2099/12/31,2016/05/15 19:45:56,0,0,"経由地点"
4861,15705,"varchar2",18,0,,0,"127.0.0.1",2016/05/29 9:46:11,2099/12/31,2016/05/29 9:46:11,0,0,"mkxxxxででレコードの選択に使用
データ抽出に使用するので、タイプはvarchar
"
4862,15802,"varchar2",40,0," from oracle",0,"127.0.0.1",2016/05/29 10:26:22,2099/12/31,2016/05/29 10:26:22,0,0,"必須項目"
4863,15803,"varchar2",40,0," from oracle",0,"127.0.0.1",2016/05/29 10:26:34,2099/12/31,2016/05/29 10:26:34,0,0,"必須項目"
4881,15845,"varchar2",50,0,,0,"127.0.0.1",2016/05/30 20:42:58,2099/12/31,2016/05/30 20:42:58,0,10,
4901,15966,"char",4,0," from oracle",0,"127.0.0.1",2016/06/29 22:54:28,2099/12/31,2016/06/29 22:54:28,0,0,"opeitmsのltの単位
day hour"
4921,16077,"number",22,0," from oracle",0,"127.0.0.1",2016/07/30 11:06:42,2099/12/31,2016/07/30 11:06:42,0,0,"undefined"
4941,16188,"number",22,0," from oracle",0,"127.0.0.1",2016/08/07 23:02:22,2099/12/31,2016/08/07 23:02:22,0,2,"undefined"
4942,16205,"number",22,0,,0,"127.0.0.1",2016/08/09 20:55:37,2099/12/31,2016/08/09 20:55:37,0,0,"tblname が示すテーブルのid"
4961,16206,"number",3,0,,0,"127.0.0.1",2016/08/10 19:30:46,2099/12/31,2016/09/19 21:57:56,3,0,"instからautoを自動作成する期間"
4981,16245,"char",1,0,,0,"127.0.0.1",2016/08/19 15:48:18,2099/12/31,2016/08/19 15:55:00,0,0,"1:packqty 単位にピッキングする。　箱、リール、瓶単位にピッキングすることを想定
packno_flg = 1であること。"
4982,16246,"number",0,0,,0,"127.0.0.1",2016/08/19 16:41:31,2099/12/31,2016/08/19 16:41:31,0,0,"undefined"
5001,16387,"number",0,0,,0,"127.0.0.1",2016/08/25 23:15:59,2099/12/31,2016/08/25 23:15:59,0,0,"undefined"
5021,16447,"number",0,0,,0,"127.0.0.1",2016/08/31 22:23:24,2099/12/31,2016/08/31 22:23:24,0,0,"undefined"
5061,16610,"number",0,0,,0,"127.0.0.1",2016/09/18 21:17:46,2099/12/31,2016/09/19 16:53:19,0,0,"購入箱、ひと箱に入っている、瓶リールの数"
5081,7959,"varchar2",30,0,,0,"127.0.0.1",2016/12/04 16:23:56,2099/12/31,2016/12/04 16:23:56,0,0,"trndetailsのtree構造の親"
5083,16705,"varchar2",40,0,,0,"127.0.0.1",2016/12/04 16:42:13,2099/12/31,2016/12/04 16:42:13,0,0,"注文単位別key  ユニーク性は保証されない。 
一枚の注文書に複数の品目がある時、その注文書の識別key"
5102,16725,"number",22,0,,0,"127.0.0.1",2016/12/09 14:21:47,2099/12/31,2016/12/09 14:21:47,0,0,"同一item_coseに複数の作業工程がある時の順番
stkhistsの工程毎の在庫場所を示すためのkey
999が最終工程になる。"
5104,16745,"char",3,0,,0,"127.0.0.1",2016/12/09 19:49:06,2099/12/31,2016/12/09 22:24:40,0,0,"入力されないときもあるので、ＣＨＡＲにした。
数字だとＺＥＲＯが入ってしまう。"
5126,16805,"char",1,0,,0,"127.0.0.1",2016/12/28 15:58:51,2000/01/01,2016/12/28 16:03:43,0,0,"親の完成時
0:チェックなし
1:子部品のマイナス在庫は警告
2:子部品のマイナス在庫はエラー
3:子部品のマイナス在庫は基本エラーだが、入庫指示数でマイナス在庫が補えればエラーにしない。"
5141,16865,"number",0,0,,0,"127.0.0.1",2017/01/15 10:35:31,2099/12/31,2017/01/15 10:35:31,0,1,
5161,17025,"number",22,4,,0,"127.0.0.1",2017/04/09 21:22:27,2099/12/31,2017/04/09 21:22:27,18,0,"undefined"
5162,17026,"number",22,0,,0,"127.0.0.1",2017/04/09 21:22:42,2099/12/31,2017/04/09 21:22:42,0,0,"瓶、リールの数
整数であること。"
5181,17067,"char",1,0,,0,"127.0.0.1",2017/05/04 1:32:37,2099/12/31,2017/05/04 1:32:37,0,0,"xxxInputsで使用。　xxxordsの履歴用。
1:confirm  0:仮　5:確認済　印刷後又はデータ送信後　1となる。
T:test"
5201,17108,"number",22,0,,0,"127.0.0.1",2017/06/09 1:05:48,2099/12/31,2017/06/09 1:05:48,0,3,"受払先　Receipts and payments destination"
5221,17185,"varchar2",20,0,,0,"127.0.0.1",2017/07/23 23:20:49,2099/12/31,2017/07/23 23:20:49,0,10,"user session counterの文字タイプ
dummyを使用するため文字タイプにした。 "
5241,17285,"varchar2",4000,0,,0,"127.0.0.1",2017/08/08 23:56:17,2099/12/31,2017/08/08 23:56:17,0,10,
5261,13481,"varchar2",50,0,,0,"127.0.0.1",2017/08/12 12:07:26,2099/12/31,2017/08/12 12:07:26,0,10,"ユニークkeyの一部であること。"
5262,17365,"varchar2",100,0,,0,"127.0.0.1",2017/08/12 12:09:35,2099/12/31,2017/08/12 12:09:35,0,0,"mkords "
5263,17366,"varchar2",50,0,,0,"127.0.0.1",2017/08/12 12:14:13,2099/12/31,2017/08/12 12:14:13,0,0,"mkords"
5264,17367,"varchar2",100,0,,0,"127.0.0.1",2017/08/12 12:14:37,2099/12/31,2017/08/12 12:14:37,0,0,"mkords"
